bronx_pace_bkt,pace_diff_bkt,runners,bronx_pace_bkt_1,p10,p50,p90
12:20,-40,5,12:20,-200,-100,-10
09:00,10,18,09:00,-161,-80,-20
08:00,-90,63,08:00,-160,-70,-20
07:20,-110,24,07:20,-140,-60,-20
08:50,-230,8,08:50,-160,-80,-20
12:10,-200,4,12:10,-190,-100,-10
14:10,-50,7,14:10,-217,-100,-1
10:00,-160,23,10:00,-170,-90,-10
09:00,40,4,09:00,-161,-80,-20
09:40,-160,18,09:40,-170,-90,-20
08:10,-150,31,08:10,-150,-80,-20
11:50,-170,10,11:50,-180,-95,0
13:10,-170,7,13:10,-180,-90,-20
07:40,-70,130,07:40,-140,-70,-20
08:30,-50,85,08:30,-160,-80,-20
10:00,-140,38,10:00,-170,-90,-10
10:00,-40,44,10:00,-170,-90,-10
07:30,-80,83,07:30,-140,-70,-20
09:30,-310,4,09:30,-180,-80,-20
07:00,-40,61,07:00,-130,-60,-20
07:50,-90,65,07:50,-150,-70,-20
10:30,0,7,10:30,-181,-90,-10
08:40,-30,45,08:40,-160,-80,-20
08:20,-120,50,08:20,-165,-80,-20
08:40,-10,33,08:40,-160,-80,-20
08:30,-40,65,08:30,-160,-80,-20
06:40,-120,5,06:40,-100,-50,-20
08:30,0,23,08:30,-160,-80,-20
16:00,350,1,16:00,-130,-85,266
12:10,-70,28,12:10,-190,-100,-10
09:50,-190,17,09:50,-180,-80,-20
09:40,-210,10,09:40,-170,-90,-20
11:20,-150,22,11:20,-180,-100,0
12:00,-170,9,12:00,-204,-100,10
09:40,-30,46,09:40,-170,-90,-20
09:20,-80,62,09:20,-180,-90,-20
10:30,-330,1,10:30,-181,-90,-10
07:10,-40,66,07:10,-130,-60,-30
09:50,-80,70,09:50,-180,-80,-20
11:00,-230,4,11:00,-190,-100,-10
09:00,-210,11,09:00,-161,-80,-20
12:00,-90,14,12:00,-204,-100,10
09:30,-20,42,09:30,-180,-80,-20
09:50,-100,52,09:50,-180,-80,-20
07:30,-70,92,07:30,-140,-70,-20
07:10,-70,58,07:10,-130,-60,-30
10:10,-220,8,10:10,-180,-90,-20
08:20,-30,83,08:20,-165,-80,-20
09:50,-20,40,09:50,-180,-80,-20
14:30,-130,3,14:30,-186,-90,30
07:50,-120,34,07:50,-150,-70,-20
10:10,-70,54,10:10,-180,-90,-20
09:20,-130,42,09:20,-180,-90,-20
10:10,-250,5,10:10,-180,-90,-20
07:40,-40,77,07:40,-140,-70,-20
10:50,60,4,10:50,-180,-90,-10
08:40,-140,38,08:40,-160,-80,-20
08:00,-120,39,08:00,-160,-70,-20
08:10,-80,78,08:10,-150,-80,-20
09:30,-70,72,09:30,-180,-80,-20
09:20,-190,15,09:20,-180,-90,-20
10:10,-120,45,10:10,-180,-90,-20
07:50,-100,43,07:50,-150,-70,-20
10:50,-250,7,10:50,-180,-90,-10
10:40,-30,21,10:40,-180,-100,-24
11:00,-150,24,11:00,-190,-100,-10
10:10,80,3,10:10,-180,-90,-20
11:00,-70,33,11:00,-190,-100,-10
10:20,-120,35,10:20,-180,-90,-10
06:40,-60,33,06:40,-100,-50,-20
08:10,-180,12,08:10,-150,-80,-20
10:10,-80,43,10:10,-180,-90,-20
15:10,0,1,15:10,-158,-80,-4
10:40,-90,40,10:40,-180,-100,-24
07:00,-90,35,07:00,-130,-60,-20
09:00,-60,88,09:00,-161,-80,-20
14:10,-140,2,14:10,-217,-100,-1
11:10,-70,27,11:10,-190,-100,-10
10:20,-70,49,10:20,-180,-90,-10
09:40,0,17,09:40,-170,-90,-20
06:10,-60,16,06:10,-90,-40,-20
08:40,-160,19,08:40,-160,-80,-20
11:20,-110,26,11:20,-180,-100,0
17:00,360,2,17:00,-108,-20,360
06:40,-30,42,06:40,-100,-50,-20
09:40,-200,8,09:40,-170,-90,-20
08:00,-70,97,08:00,-160,-70,-20
09:30,-110,51,09:30,-180,-80,-20
08:40,-200,13,08:40,-160,-80,-20
10:20,-60,38,10:20,-180,-90,-10
10:40,-140,34,10:40,-180,-100,-24
06:50,-70,45,06:50,-120,-60,-20
08:20,-90,71,08:20,-165,-80,-20
11:50,-30,11,11:50,-180,-95,0
11:10,-80,23,11:10,-190,-100,-10
09:50,-130,46,09:50,-180,-80,-20
09:40,-120,45,09:40,-170,-90,-20
08:10,-170,18,08:10,-150,-80,-20
08:20,-220,7,08:20,-165,-80,-20
12:00,60,5,12:00,-204,-100,10
08:10,-70,76,08:10,-150,-80,-20
08:50,-20,43,08:50,-160,-80,-20
07:40,20,6,07:40,-140,-70,-20
10:00,0,22,10:00,-170,-90,-10
12:30,70,2,12:30,-180,-90,20
08:10,-40,86,08:10,-150,-80,-20
09:40,-250,3,09:40,-170,-90,-20
10:00,-100,48,10:00,-170,-90,-10
05:50,-30,21,05:50,-72,-30,-18
09:30,-30,38,09:30,-180,-80,-20
13:40,-90,3,13:40,-199,-80,107
12:50,-220,3,12:50,-200,-100,20
09:10,-50,77,09:10,-180,-90,-20
07:50,-30,49,07:50,-150,-70,-20
09:20,-90,70,09:20,-180,-90,-20
11:10,-170,13,11:10,-190,-100,-10
12:20,-30,7,12:20,-200,-100,-10
14:50,-150,1,14:50,-136,-60,82
12:50,-90,6,12:50,-200,-100,20
08:30,-100,72,08:30,-160,-80,-20
09:30,-10,23,09:30,-180,-80,-20
08:30,-150,24,08:30,-160,-80,-20
05:30,-30,11,05:30,-58,-30,-10
09:20,-120,55,09:20,-180,-90,-20
09:20,-180,9,09:20,-180,-90,-20
11:50,-130,16,11:50,-180,-95,0
08:30,-60,81,08:30,-160,-80,-20
08:30,-110,67,08:30,-160,-80,-20
07:10,-150,15,07:10,-130,-60,-30
11:20,0,11,11:20,-180,-100,0
10:30,-100,38,10:30,-181,-90,-10
07:50,-60,98,07:50,-150,-70,-20
07:30,-60,78,07:30,-140,-70,-20
12:00,40,2,12:00,-204,-100,10
08:10,-210,7,08:10,-150,-80,-20
10:20,-30,31,10:20,-180,-90,-10
11:30,-160,12,11:30,-190,-100,-10
07:40,-50,95,07:40,-140,-70,-20
08:50,-40,96,08:50,-160,-80,-20
09:10,-200,20,09:10,-180,-90,-20
09:00,-90,65,09:00,-161,-80,-20
10:40,-40,20,10:40,-180,-100,-24
09:20,-160,19,09:20,-180,-90,-20
11:10,-120,31,11:10,-190,-100,-10
08:30,-70,75,08:30,-160,-80,-20
08:30,10,10,08:30,-160,-80,-20
11:20,160,2,11:20,-180,-100,0
09:00,-40,62,09:00,-161,-80,-20
07:20,-20,41,07:20,-140,-60,-20
11:30,-50,14,11:30,-190,-100,-10
07:40,-200,10,07:40,-140,-70,-20
08:00,-190,15,08:00,-160,-70,-20
12:10,-150,8,12:10,-190,-100,-10
12:20,-80,9,12:20,-200,-100,-10
05:30,-10,10,05:30,-58,-30,-10
11:00,-60,27,11:00,-190,-100,-10
08:20,-150,31,08:20,-165,-80,-20
10:20,-20,21,10:20,-180,-90,-10
08:50,-110,61,08:50,-160,-80,-20
08:30,-120,48,08:30,-160,-80,-20
07:40,-160,15,07:40,-140,-70,-20
09:10,-150,25,09:10,-180,-90,-20
09:00,-120,57,09:00,-161,-80,-20
07:30,-120,27,07:30,-140,-70,-20
12:40,0,5,12:40,-180,-80,42
07:50,-40,75,07:50,-150,-70,-20
09:40,-150,34,09:40,-170,-90,-20
10:30,-60,44,10:30,-181,-90,-10
11:50,30,4,11:50,-180,-95,0
09:20,-100,60,09:20,-180,-90,-20
12:30,-190,2,12:30,-180,-90,20
08:20,-140,37,08:20,-165,-80,-20
09:00,-20,39,09:00,-161,-80,-20
08:10,-20,49,08:10,-150,-80,-20
12:10,-90,12,12:10,-190,-100,-10
06:20,-80,15,06:20,-90,-40,-20
07:50,-200,4,07:50,-150,-70,-20
08:50,-240,10,08:50,-160,-80,-20
09:30,-180,22,09:30,-180,-80,-20
07:40,-140,24,07:40,-140,-70,-20
12:30,-30,7,12:30,-180,-90,20
09:30,-60,69,09:30,-180,-80,-20
11:40,-80,22,11:40,-190,-100,-10
07:30,-150,18,07:30,-140,-70,-20
10:10,-150,28,10:10,-180,-90,-20
09:50,-40,60,09:50,-180,-80,-20
10:20,-110,42,10:20,-180,-90,-10
10:50,-150,28,10:50,-180,-90,-10
14:20,-230,1,14:20,-179,-90,30
12:10,-10,7,12:10,-190,-100,-10
08:50,-30,48,08:50,-160,-80,-20
09:00,50,3,09:00,-161,-80,-20
08:20,-240,8,08:20,-165,-80,-20
09:00,-180,15,09:00,-161,-80,-20
07:00,-100,18,07:00,-130,-60,-20
10:10,-50,41,10:10,-180,-90,-20
09:30,-240,6,09:30,-180,-80,-20
07:40,-130,31,07:40,-140,-70,-20
09:40,-100,54,09:40,-170,-90,-20
13:30,-90,11,13:30,-176,-90,40
11:10,-230,6,11:10,-190,-100,-10
07:40,-10,32,07:40,-140,-70,-20
10:50,-40,33,10:50,-180,-90,-10
14:20,-110,3,14:20,-179,-90,30
08:40,-150,32,08:40,-160,-80,-20
13:30,-280,2,13:30,-176,-90,40
08:30,-10,35,08:30,-160,-80,-20
07:30,-30,54,07:30,-140,-70,-20
07:10,-140,6,07:10,-130,-60,-30
08:10,-30,56,08:10,-150,-80,-20
11:40,-30,13,11:40,-190,-100,-10
11:40,-130,13,11:40,-190,-100,-10
13:00,-140,4,13:00,-178,-90,28
10:30,-40,41,10:30,-181,-90,-10
06:20,-130,3,06:20,-90,-40,-20
14:20,-10,1,14:20,-179,-90,30
06:20,-60,24,06:20,-90,-40,-20
06:00,-40,17,06:00,-80,-40,-20
12:10,10,5,12:10,-190,-100,-10
05:40,-20,16,05:40,-57,-30,-20
09:30,-50,67,09:30,-180,-80,-20
07:10,-50,70,07:10,-130,-60,-30
09:00,-150,27,09:00,-161,-80,-20
11:50,70,2,11:50,-180,-95,0
11:00,-110,20,11:00,-190,-100,-10
08:10,0,12,08:10,-150,-80,-20
11:20,140,4,11:20,-180,-100,0
05:20,-160,1,05:20,-100,-30,-20
06:00,-20,14,06:00,-80,-40,-20
09:50,-270,1,09:50,-180,-80,-20
10:50,-80,30,10:50,-180,-90,-10
13:50,-50,3,13:50,-190,-100,56
07:50,0,20,07:50,-150,-70,-20
09:00,30,5,09:00,-161,-80,-20
13:00,-20,5,13:00,-178,-90,28
09:10,-20,43,09:10,-180,-90,-20
07:30,-250,3,07:30,-140,-70,-20
06:00,-80,6,06:00,-80,-40,-20
08:00,-30,50,08:00,-160,-70,-20
11:30,-100,22,11:30,-190,-100,-10
12:20,-50,15,12:20,-200,-100,-10
05:30,-90,1,05:30,-58,-30,-10
09:00,-80,84,09:00,-161,-80,-20
15:40,-140,1,15:40,-188,-105,9
10:50,30,6,10:50,-180,-90,-10
11:10,20,8,11:10,-190,-100,-10
12:40,-50,9,12:40,-180,-80,42
06:40,-10,19,06:40,-100,-50,-20
08:40,0,14,08:40,-160,-80,-20
08:40,-60,94,08:40,-160,-80,-20
10:10,-90,48,10:10,-180,-90,-20
13:40,370,1,13:40,-199,-80,107
09:40,-80,74,09:40,-170,-90,-20
11:40,-10,15,11:40,-190,-100,-10
09:20,-150,33,09:20,-180,-90,-20
09:50,-110,31,09:50,-180,-80,-20
11:40,-90,26,11:40,-190,-100,-10
13:50,60,1,13:50,-190,-100,56
09:10,-40,49,09:10,-180,-90,-20
12:40,-70,9,12:40,-180,-80,42
09:30,-90,61,09:30,-180,-80,-20
13:30,-30,4,13:30,-176,-90,40
09:10,-70,78,09:10,-180,-90,-20
14:10,-150,3,14:10,-217,-100,-1
13:10,-270,2,13:10,-180,-90,-20
10:10,-60,52,10:10,-180,-90,-20
09:20,-10,31,09:20,-180,-90,-20
08:40,-20,54,08:40,-160,-80,-20
12:00,-250,3,12:00,-204,-100,10
11:20,60,1,11:20,-180,-100,0
08:30,-130,37,08:30,-160,-80,-20
06:50,-100,12,06:50,-120,-60,-20
09:10,-220,12,09:10,-180,-90,-20
08:10,-160,12,08:10,-150,-80,-20
08:50,-10,45,08:50,-160,-80,-20
06:30,-80,12,06:30,-110,-50,-20
10:30,-170,18,10:30,-181,-90,-10
12:30,-240,2,12:30,-180,-90,20
12:40,-40,9,12:40,-180,-80,42
08:40,-210,8,08:40,-160,-80,-20
07:00,-50,48,07:00,-130,-60,-20
05:50,-100,1,05:50,-72,-30,-18
06:50,-130,9,06:50,-120,-60,-20
12:40,-200,3,12:40,-180,-80,42
09:20,10,15,09:20,-180,-90,-20
10:10,-130,32,10:10,-180,-90,-20
12:40,-60,12,12:40,-180,-80,42
10:50,-90,37,10:50,-180,-90,-10
09:10,-210,9,09:10,-180,-90,-20
11:10,-210,5,11:10,-190,-100,-10
13:10,110,2,13:10,-180,-90,-20
11:10,-110,30,11:10,-190,-100,-10
07:30,-90,50,07:30,-140,-70,-20
09:50,-180,23,09:50,-180,-80,-20
15:30,-120,5,15:30,-123,-90,53
09:30,-220,11,09:30,-180,-80,-20
12:20,-70,15,12:20,-200,-100,-10
12:30,-120,13,12:30,-180,-90,20
07:00,-60,39,07:00,-130,-60,-20
07:10,-60,64,07:10,-130,-60,-30
06:30,-30,34,06:30,-110,-50,-20
11:00,-40,17,11:00,-190,-100,-10
08:00,-110,44,08:00,-160,-70,-20
07:30,-170,7,07:30,-140,-70,-20
12:00,-10,11,12:00,-204,-100,10
10:10,-110,46,10:10,-180,-90,-20
11:00,-90,35,11:00,-190,-100,-10
06:40,-80,22,06:40,-100,-50,-20
08:50,-90,81,08:50,-160,-80,-20
08:50,-150,33,08:50,-160,-80,-20
14:20,-150,4,14:20,-179,-90,30
09:20,-520,1,09:20,-180,-90,-20
06:00,-70,7,06:00,-80,-40,-20
08:20,-130,43,08:20,-165,-80,-20
13:20,-170,2,13:20,-170,-70,78
07:40,0,19,07:40,-140,-70,-20
12:50,-180,2,12:50,-200,-100,20
09:30,-160,19,09:30,-180,-80,-20
06:30,-60,26,06:30,-110,-50,-20
11:40,40,2,11:40,-190,-100,-10
08:10,-220,4,08:10,-150,-80,-20
09:40,-170,26,09:40,-170,-90,-20
09:40,-90,71,09:40,-170,-90,-20
10:50,-10,15,10:50,-180,-90,-10
12:00,-70,17,12:00,-204,-100,10
12:40,-230,3,12:40,-180,-80,42
12:50,30,2,12:50,-200,-100,20
15:40,10,1,15:40,-188,-105,9
07:50,-20,36,07:50,-150,-70,-20
06:40,-90,13,06:40,-100,-50,-20
06:20,-30,38,06:20,-90,-40,-20
14:50,10,2,14:50,-136,-60,82
06:50,-60,42,06:50,-120,-60,-20
08:20,10,12,08:20,-165,-80,-20
10:50,-110,37,10:50,-180,-90,-10
11:00,10,12,11:00,-190,-100,-10
10:30,-150,17,10:30,-181,-90,-10
11:20,30,3,11:20,-180,-100,0
07:30,-330,1,07:30,-140,-70,-20
12:40,-90,5,12:40,-180,-80,42
11:30,10,8,11:30,-190,-100,-10
10:00,30,3,10:00,-170,-90,-10
07:40,-100,50,07:40,-140,-70,-20
10:40,-250,5,10:40,-180,-100,-24
05:40,-30,14,05:40,-57,-30,-20
10:40,-220,5,10:40,-180,-100,-24
09:20,-170,22,09:20,-180,-90,-20
12:40,-170,3,12:40,-180,-80,42
11:10,160,2,11:10,-190,-100,-10
11:40,-50,12,11:40,-190,-100,-10
11:10,30,6,11:10,-190,-100,-10
13:30,-150,4,13:30,-176,-90,40
12:00,-160,13,12:00,-204,-100,10
11:10,-60,24,11:10,-190,-100,-10
12:40,-100,9,12:40,-180,-80,42
12:30,-40,7,12:30,-180,-90,20
12:40,-10,3,12:40,-180,-80,42
12:40,170,1,12:40,-180,-80,42
07:10,-360,1,07:10,-130,-60,-30
09:00,-170,15,09:00,-161,-80,-20
08:00,-10,18,08:00,-160,-70,-20
11:50,50,5,11:50,-180,-95,0
12:40,50,3,12:40,-180,-80,42
13:30,-120,9,13:30,-176,-90,40
10:10,-140,30,10:10,-180,-90,-20
12:10,-120,13,12:10,-190,-100,-10
06:30,-70,17,06:30,-110,-50,-20
07:50,-150,15,07:50,-150,-70,-20
12:30,-70,11,12:30,-180,-90,20
14:10,-120,1,14:10,-217,-100,-1
12:30,-170,9,12:30,-180,-90,20
08:50,0,21,08:50,-160,-80,-20
11:40,20,5,11:40,-190,-100,-10
12:00,-110,13,12:00,-204,-100,10
08:50,-220,4,08:50,-160,-80,-20
12:50,-140,6,12:50,-200,-100,20
05:20,-60,1,05:20,-100,-30,-20
12:10,-40,9,12:10,-190,-100,-10
09:40,-180,20,09:40,-170,-90,-20
06:30,-150,1,06:30,-110,-50,-20
12:10,60,2,12:10,-190,-100,-10
06:10,-80,4,06:10,-90,-40,-20
08:10,-380,1,08:10,-150,-80,-20
06:50,-170,4,06:50,-120,-60,-20
13:30,-100,5,13:30,-176,-90,40
10:50,-210,9,10:50,-180,-90,-10
11:00,70,2,11:00,-190,-100,-10
15:30,-80,2,15:30,-123,-90,53
12:40,30,2,12:40,-180,-80,42
13:00,-10,6,13:00,-178,-90,28
12:00,-80,16,12:00,-204,-100,10
10:20,10,9,10:20,-180,-90,-10
13:20,-130,6,13:20,-170,-70,78
09:10,-270,3,09:10,-180,-90,-20
08:20,-300,4,08:20,-165,-80,-20
11:50,-200,5,11:50,-180,-95,0
12:30,-90,10,12:30,-180,-90,20
18:00,-80,1,18:00,-104,-80,72
14:10,-130,3,14:10,-217,-100,-1
06:00,-50,15,06:00,-80,-40,-20
07:10,-10,15,07:10,-130,-60,-30
13:00,-100,12,13:00,-178,-90,28
10:10,-40,46,10:10,-180,-90,-20
13:10,-120,8,13:10,-180,-90,-20
10:40,-180,14,10:40,-180,-100,-24
06:20,-110,1,06:20,-90,-40,-20
07:10,-170,3,07:10,-130,-60,-30
10:10,-300,3,10:10,-180,-90,-20
08:20,-170,22,08:20,-165,-80,-20
07:00,-10,17,07:00,-130,-60,-20
07:30,-50,74,07:30,-140,-70,-20
10:10,60,5,10:10,-180,-90,-20
10:20,180,1,10:20,-180,-90,-10
07:00,-70,47,07:00,-130,-60,-20
14:30,-170,2,14:30,-186,-90,30
11:40,-190,9,11:40,-190,-100,-10
10:30,-230,6,10:30,-181,-90,-10
12:30,-220,2,12:30,-180,-90,20
14:20,-300,1,14:20,-179,-90,30
18:00,-110,1,18:00,-104,-80,72
12:10,-180,6,12:10,-190,-100,-10
10:20,-180,17,10:20,-180,-90,-10
12:30,-200,4,12:30,-180,-90,20
11:20,70,1,11:20,-180,-100,0
07:50,20,5,07:50,-150,-70,-20
09:30,20,7,09:30,-180,-80,-20
10:20,-220,4,10:20,-180,-90,-10
06:10,-30,30,06:10,-90,-40,-20
12:30,-110,13,12:30,-180,-90,20
07:10,-110,24,07:10,-130,-60,-30
09:50,-200,18,09:50,-180,-80,-20
10:00,10,12,10:00,-170,-90,-10
12:20,-240,3,12:20,-200,-100,-10
13:00,-160,10,13:00,-178,-90,28
12:20,60,2,12:20,-200,-100,-10
11:50,-20,8,11:50,-180,-95,0
05:40,-40,13,05:40,-57,-30,-20
15:10,-30,1,15:10,-158,-80,-4
13:10,-160,3,13:10,-180,-90,-20
11:20,90,3,11:20,-180,-100,0
10:20,0,13,10:20,-180,-90,-10
07:30,-10,32,07:30,-140,-70,-20
10:30,10,13,10:30,-181,-90,-10
12:00,-120,15,12:00,-204,-100,10
08:00,-300,2,08:00,-160,-70,-20
05:40,-50,8,05:40,-57,-30,-20
12:40,120,1,12:40,-180,-80,42
07:00,-150,6,07:00,-130,-60,-20
06:00,-130,2,06:00,-80,-40,-20
16:30,-80,1,16:30,-90,-60,160
12:10,-140,17,12:10,-190,-100,-10
07:50,-320,2,07:50,-150,-70,-20
08:00,-230,4,08:00,-160,-70,-20
10:30,30,6,10:30,-181,-90,-10
10:30,20,8,10:30,-181,-90,-10
09:20,-290,2,09:20,-180,-90,-20
09:00,-200,13,09:00,-161,-80,-20
07:20,0,14,07:20,-140,-60,-20
10:20,-200,9,10:20,-180,-90,-10
11:20,-200,10,11:20,-180,-100,0
12:10,-20,7,12:10,-190,-100,-10
11:30,-200,7,11:30,-190,-100,-10
15:20,-40,3,15:20,-138,-90,14
05:40,0,1,05:40,-57,-30,-20
08:30,-160,20,08:30,-160,-80,-20
10:10,0,10,10:10,-180,-90,-20
11:00,-160,18,11:00,-190,-100,-10
06:50,0,5,06:50,-120,-60,-20
08:40,-130,46,08:40,-160,-80,-20
08:50,-210,9,08:50,-160,-80,-20
12:40,-190,2,12:40,-180,-80,42
09:00,-280,3,09:00,-161,-80,-20
08:50,-180,15,08:50,-160,-80,-20
12:00,-130,11,12:00,-204,-100,10
15:10,-110,4,15:10,-158,-80,-4
07:20,-240,3,07:20,-140,-60,-20
12:50,50,3,12:50,-200,-100,20
13:20,-50,7,13:20,-170,-70,78
06:30,-110,7,06:30,-110,-50,-20
12:00,-50,10,12:00,-204,-100,10
11:50,-40,14,11:50,-180,-95,0
13:40,-110,1,13:40,-199,-80,107
11:10,-190,11,11:10,-190,-100,-10
11:20,-120,18,11:20,-180,-100,0
07:20,-120,25,07:20,-140,-60,-20
11:40,-110,16,11:40,-190,-100,-10
07:20,-230,3,07:20,-140,-60,-20
10:10,-190,15,10:10,-180,-90,-20
13:00,-40,4,13:00,-178,-90,28
11:50,10,6,11:50,-180,-95,0
08:50,-170,22,08:50,-160,-80,-20
08:00,10,6,08:00,-160,-70,-20
14:50,-100,2,14:50,-136,-60,82
12:10,-190,9,12:10,-190,-100,-10
10:30,50,3,10:30,-181,-90,-10
12:40,-130,9,12:40,-180,-80,42
08:20,-410,1,08:20,-165,-80,-20
09:30,50,8,09:30,-180,-80,-20
08:50,-280,3,08:50,-160,-80,-20
09:00,80,3,09:00,-161,-80,-20
15:30,-40,1,15:30,-123,-90,53
12:40,-80,9,12:40,-180,-80,42
11:30,130,3,11:30,-190,-100,-10
16:30,-60,2,16:30,-90,-60,160
11:20,-20,13,11:20,-180,-100,0
14:20,-40,3,14:20,-179,-90,30
05:00,-60,1,05:00,-48,-20,-13
07:40,10,9,07:40,-140,-70,-20
09:50,-400,1,09:50,-180,-80,-20
10:40,50,4,10:40,-180,-100,-24
06:10,-570,1,06:10,-90,-40,-20
13:10,20,3,13:10,-180,-90,-20
08:30,-250,1,08:30,-160,-80,-20
10:20,50,2,10:20,-180,-90,-10
12:20,-190,4,12:20,-200,-100,-10
07:20,-180,6,07:20,-140,-60,-20
11:40,-120,20,11:40,-190,-100,-10
06:40,-20,28,06:40,-100,-50,-20
10:40,-150,27,10:40,-180,-100,-24
08:40,10,7,08:40,-160,-80,-20
11:00,-220,4,11:00,-190,-100,-10
07:30,0,9,07:30,-140,-70,-20
16:20,330,1,16:20,-161,-45,113
10:20,-100,30,10:20,-180,-90,-10
12:00,-60,11,12:00,-204,-100,10
09:30,30,9,09:30,-180,-80,-20
10:50,-220,3,10:50,-180,-90,-10
08:50,10,15,08:50,-160,-80,-20
10:40,10,9,10:40,-180,-100,-24
08:20,-250,4,08:20,-165,-80,-20
11:10,-250,4,11:10,-190,-100,-10
07:20,-150,19,07:20,-140,-60,-20
10:40,-70,26,10:40,-180,-100,-24
13:20,-30,3,13:20,-170,-70,78
09:20,100,2,09:20,-180,-90,-20
14:20,160,1,14:20,-179,-90,30
12:00,70,1,12:00,-204,-100,10
09:20,40,3,09:20,-180,-90,-20
09:40,-240,7,09:40,-170,-90,-20
06:00,0,3,06:00,-80,-40,-20
14:20,-130,1,14:20,-179,-90,30
08:40,-270,3,08:40,-160,-80,-20
13:20,-160,6,13:20,-170,-70,78
07:30,30,1,07:30,-140,-70,-20
13:00,-190,5,13:00,-178,-90,28
10:00,-230,9,10:00,-170,-90,-10
07:20,-10,18,07:20,-140,-60,-20
06:50,-20,27,06:50,-120,-60,-20
07:00,-110,13,07:00,-130,-60,-20
10:40,-230,1,10:40,-180,-100,-24
13:20,70,3,13:20,-170,-70,78
13:40,-230,1,13:40,-199,-80,107
11:50,-120,22,11:50,-180,-95,0
10:30,-190,16,10:30,-181,-90,-10
09:30,-260,5,09:30,-180,-80,-20
07:30,-180,8,07:30,-140,-70,-20
10:30,-30,30,10:30,-181,-90,-10
07:00,-170,3,07:00,-130,-60,-20
08:30,-180,11,08:30,-160,-80,-20
12:20,-230,1,12:20,-200,-100,-10
17:40,-10,1,17:40,-10,-10,-10
14:20,0,2,14:20,-179,-90,30
11:00,-10,11,11:00,-190,-100,-10
14:40,60,2,14:40,-210,-50,70
